trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2007-02-01,0.0069554093,0.0034665718,-0.004840195,-0.001724872,-0.011867635,0.0097862457,0.000068,-0.000262267,0.000034374,-0.002692116,-0.002791456,0.0028203038
2007-02-02,-0.029497,0.0208278665,-0.00459132,-0.0150178,-0.023672195,0.0079178572,0.000068,0.0111833357,0.0019838105,-0.010142289,-0.01667484,0.0058491053
2007-02-05,0.0014382367,0.0129373624,-0.001108905,-0.014614662,-0.013789506,0.0048769983,0.000068,0.0056562393,0.0006152065,-0.013244603,-0.009374893,0.000315194
2007-02-06,0.0154176766,0.0123567315,0.0172904014,-0.011419686,-0.010856114,0.0171580678,0.000068,0.0055172039,0.0126418867,-0.006268624,-0.002009617,0.0047477219
2007-02-07,0.0216566818,-0.007483956,0.0003797588,0.0033505172,0.0061530004,-0.010254736,0.000068,-0.00427842,-0.001849538,0.0049053087,-0.001937007,-0.001489527
2007-02-08,0.0215556352,-0.004015611,-0.000468727,-0.003581161,0.0067252184,-0.00144114,0.000068,-0.00383273,0.0030048617,0.0036380983,0.0073376784,-0.003846016
2007-02-09,0.0000616303,0.0040077285,-0.007080818,-0.015502335,-0.007107107,0.003342916,0.000068,0.0029785846,-0.002338211,0.0009127741,-0.006748275,0.0085599716
2007-02-12,0.0301144721,-0.004857761,0.0019849445,0.0157155981,0.0104557954,-0.001542804,0.000068,-0.000147997,-0.000034757,0.00363775,0.0034568206,0.0001266071
2007-02-13,0.017843131,0.0008156652,-0.003196873,-0.00353828,0.0014335096,-0.001500807,0.000068,-0.001310089,0.000388714,-0.00193751,-0.002260165,0.0008556079
2007-02-14,0.0235495219,0.0004371688,0.0052102119,-0.001281614,0.0039857787,-0.002795838,0.000068,0.0030521629,0.005937967,-0.002705339,-0.002077293,0.0016339317
2007-02-15,0.0322926719,-0.001439884,0.0102287575,0.0073091334,-0.011882044,0.0065553524,0.000068,-0.000697728,0.0055323335,0.0026175961,-0.008120786,0.0049818367
2007-02-16,0.0082162904,0.00756974,0.009098716,0.0016224522,-0.010287394,0.0120393187,0.000068,0.0024357663,0.0035447573,0.0012003254,-0.00557334,0.0011534789
2007-02-26,0.0315246761,0.0188901446,0.0310709768,-0.024184721,-0.021814664,0.0260381331,0.000068,0.0123182422,0.0213281966,-0.028722413,-0.017816664,0.0095853504
2007-02-27,-0.091871214,0.0123877469,-0.006198223,-0.004575717,-0.015595031,0.0127377621,0.000068,0.0125747672,-0.008132767,-0.006342268,-0.021142894,0.0176829603
2007-02-28,0.0430195606,0.0107477736,0.0238959093,-0.024727538,-0.014877002,0.0123748546,0.000068,0.0098628552,0.0229502511,-0.023555616,-0.009996789,0.0047159801
2007-03-01,-0.026042989,0.0148650167,0.0020260029,-0.006354603,-0.021686233,0.0114570458,0.000068,0.0177322064,0.0021815626,-0.015753512,-0.020910949,0.0161804969
2007-03-02,0.0152599484,0.0046930527,-0.003101604,-0.01335467,0.0014479736,-0.00089579,0.000068,0.0052532582,-0.00226778,-0.010960034,0.0004204525,-0.000922386
2007-03-05,-0.003886898,0.0088360098,-0.008393838,-0.006531938,-0.008065725,-0.001384287,0.000068,0.0035130619,-0.010819583,-0.00502313,-0.001740177,0.0006701461
2007-03-06,0.0061749538,-0.005461102,-0.003891714,0.0067400681,0.0107553018,-0.006486043,0.000068,-0.002098492,-0.003282242,0.0070608457,0.0055929533,-0.00370473
2007-03-07,0.0278165486,-0.002560776,0.0012095612,0.013639151,0.0036490979,-0.003831028,0.000068,-0.002252158,0.0023791867,0.0083168667,0.0044695605,-0.000726463
2007-03-08,0.0191144855,0.0074955795,0.0013191692,0.0034330649,-0.003804548,0.002068427,0.000068,0.0036801836,0.0040779011,0.0032726226,-0.004246205,0.0042245347
2007-03-09,-0.004627616,0.0121355587,0.0079836855,0.0022114604,-0.00422755,0.0029082846,0.000068,0.0084169972,0.0044769452,0.0011503019,-0.006456777,0.0067880997
2007-03-12,0.0132136023,0.0203619231,0.0107550682,-0.010621447,-0.019015739,0.0112578312,0.000068,0.0143647094,0.0123087062,-0.012430746,-0.011436694,0.0075513355
2007-03-13,0.0129217052,0.0046975797,-0.000334434,-0.012311956,-0.006392449,0.0045735958,0.000068,0.0054703985,0.0007579821,-0.004090635,-0.01088992,0.0106173881
2007-03-14,-0.009323074,0.0102335671,-0.001628788,-0.00136752,-0.017727759,0.0126795915,0.000068,0.0092453317,-0.003026533,-0.00305495,-0.01600143,0.0122935741
2007-03-15,0.020399799,0.0014451421,-0.00104785,0.0015074232,-0.000299517,-0.005042406,0.000068,0.0027850337,-0.003020016,-0.004724957,-0.002226909,0.0014669796
2007-03-16,-0.017619115,-0.000658349,-0.014772128,0.0070325749,0.0086136056,-0.00509321,0.000068,-0.000275211,-0.013022336,0.0047844915,0.0033144747,-0.000269406
2007-03-19,0.0134503965,-0.000319491,0.0062499718,0.0018463005,0.0014470198,-0.004079973,0.000075,-0.000559682,0.0038976991,-0.000971756,-0.000064771,-0.001120892
2007-03-20,0.0147565124,0.016684454,0.0112175677,-0.008188506,-0.010106958,0.009658861,0.000075,0.0106660215,0.0103426369,-0.006316385,-0.006672962,0.0038244
2007-03-21,0.015033419,0.0093764121,-0.003068125,-0.003541035,-0.011205358,0.0029570922,0.000075,0.0081550731,-0.003696302,-0.004370697,-0.008605553,0.0067014193
2007-03-22,0.0039623453,0.0066115212,0.0010197174,-0.004520763,-0.002437412,0.0054423918,0.000075,0.0088624785,-0.000191338,-0.002904573,-0.009594202,0.0098618675
2007-03-23,0.0096889376,0.0063783211,0.008797039,-0.008248208,-0.003666385,0.0079983778,0.000075,0.0062379333,0.008128266,-0.010957059,-0.000460215,0.0025652581
2007-03-26,0.0256111758,-0.000055319,0.013058819,-0.006946677,-0.011124394,-0.000151617,0.000075,-0.003125524,0.0149551898,-0.006571411,-0.003439567,-0.006812193
2007-03-27,0.012670073,0.0061859499,0.0022875551,-0.008012623,-0.009386607,0.0039737592,0.000075,0.001364762,0.0054961328,0.0007509255,-0.004910223,0.0017656463
2007-03-28,-0.004850242,-0.00976179,0.0020798112,0.0009775778,0.0119233078,0.0000992646,0.000075,-0.004498324,-0.00199007,0.0050071146,0.0061699751,-0.001864704
2007-03-29,-0.02555621,-0.017320467,-0.00926709,0.0037936592,0.0246963234,-0.016660122,0.000075,-0.007326215,-0.010214524,0.0037415147,0.0136700036,-0.006593604
2007-03-30,0.0065324351,0.0066242148,0.0034705424,-0.004304366,-0.008215223,0.0005689758,0.000075,0.0030311223,0.0024104626,-0.00420969,-0.003553966,0.0020258464
2007-04-02,0.0238735648,0.0029816338,0.0103016367,0.0100951725,-0.002592287,0.0010629333,0.000075,0.0039077604,0.0056434164,0.004283073,-0.00363881,0.0026268252
2007-04-03,0.0166049206,-0.000840688,-0.006659326,0.0001664345,0.0011581134,-0.00568669,0.000075,-0.000354775,-0.003756582,0.0023003356,-0.002009051,0.0029988924
2007-04-04,0.0105442719,0.0023916678,-0.002580604,0.0021447167,-0.000718671,0.0002159644,0.000075,0.0015928759,0.0020978292,-0.000085605,0.0001388564,-0.00209224
2007-04-05,0.014389711,0.0067070442,0.0099011826,0.0005145837,-0.001558313,0.0040804002,0.000075,0.0036845189,0.0114960008,-0.000043472,0.0004061707,0.0000714292
2007-04-06,0.0147606249,0.0002911455,0.004954177,0.0034573528,-0.003820104,-0.001211652,0.000075,-0.001336149,0.0064798767,0.0013866022,0.0033696116,-0.00728422
2007-04-09,0.0217075786,-0.004131683,0.0055870021,0.008502381,0.0038459775,-0.002314004,0.000075,-0.001848992,0.0081350202,0.0044997538,0.0055947899,-0.003232279
2007-04-10,0.0123195803,-0.006370709,0.0071227631,0.0114965663,0.0058611932,0.0024221135,0.000075,-0.006647393,0.0046002345,0.0055362785,0.0044318481,-0.002852684
2007-04-11,0.0120418951,0.0010670258,0.0034847757,-0.00576187,0.0056864518,-0.005145709,0.000075,-0.000801156,0.0044835438,-0.004928628,0.0030026493,-0.002608597
2007-04-12,0.0230998834,0.0024851859,-0.003300849,-0.00611353,0.0025111934,0.0002877124,0.000075,-0.000809177,0.0024712269,-0.002558727,0.0011618118,0.0006811699
2007-04-13,-0.002138462,-0.003242266,-0.015206568,0.0002014511,-0.001349949,0.0000864608,0.000075,0.0006658574,-0.011294513,0.0017651998,-0.006575479,0.0102288898
2007-04-16,0.0295066608,0.0057983341,0.0050917008,0.0053662004,-0.01199697,0.0035727586,0.000075,0.004759673,0.0056840525,0.0057433108,-0.009188148,0.0053419323
2007-04-17,0.0205902759,0.0194614973,0.0144113318,0.0099280797,-0.025071408,0.0119029536,0.000075,0.018342928,0.0055563024,-0.001432577,-0.022791479,0.0192775874
2007-04-18,0.0185103819,0.0098878248,0.0099001727,0.0099092221,-0.015682116,0.0087695979,0.000075,0.0035362559,0.0063833022,0.0055862406,-0.008244262,0.0073611935
2007-04-19,-0.053786978,0.0035188441,-0.008409984,0.0098155659,-0.005080481,-0.000309802,0.000075,0.0089045236,-0.007543079,0.0120879658,-0.012008129,0.0090583161
2007-04-20,0.0506707056,0.0050527455,0.0154860368,0.0053159717,-0.007025366,0.0042547305,0.000075,0.0015941712,0.0121108536,-0.000883582,-0.001523643,-0.000636842
2007-04-23,0.0470138967,-0.004896039,0.0143237904,-0.0016105,0.0021938648,0.0022447606,0.000075,-0.005332783,0.0129294997,-0.001524838,0.0023677218,-0.003927669
2007-04-24,0.0086193411,-0.001857317,0.0116539153,0.0091227663,-0.002756394,-0.000666771,0.000075,-0.00241344,0.010495207,0.0044800038,-0.003384629,-0.007410858
2007-04-25,-0.003229534,0.007384665,0.0009348427,-0.003759956,-0.005430734,0.0059657614,0.000075,0.0135688959,0.0110255269,-0.009422895,-0.015629833,0.0183893438
2007-04-26,0.0131643912,0.0026525631,0.0012731724,0.0063101098,-0.00842986,0.0028980938,0.000075,0.0045374455,-0.001959911,0.0054263068,-0.006207871,0.0086445732
2007-04-27,-0.005150925,0.0047876862,0.0041381427,0.0067297546,-0.017859897,0.0059634407,0.000075,0.0028527885,0.0045729877,0.0057784969,-0.014171999,0.00845156
2007-04-30,0.0178354748,-0.004810119,-0.00361848,0.0066607603,-0.009882566,0.0007844247,0.000075,-0.0054372,0.0014869182,-0.000152659,-0.002776833,-0.000662418
2007-05-08,0.0455189688,0.0005130873,0.0082998313,0.0044005084,-0.005044493,-0.000367445,0.000075,-0.002482573,0.0084877214,-0.000332763,0.0014744172,-0.003122334
2007-05-09,0.0023910083,0.0054672912,0.0077681586,-0.000729336,-0.013475358,0.0069040966,0.000075,0.0086302218,0.0055704384,0.0042232238,-0.01505706,0.0129382549
2007-05-10,0.0094917021,0.0049244309,0.0121496661,-0.008500563,0.0068973091,0.0089358232,0.000075,0.0059226358,0.007062647,-0.004972081,-0.003039941,0.0059379609
2007-05-11,-0.006380658,0.0100174159,0.0049607013,0.0048274001,-0.006814384,0.0008910831,0.000075,0.0116886996,0.0013162579,-0.001081593,-0.011509123,0.0054611055
2007-05-14,0.0076575678,-0.000138025,0.0011871856,0.000075767,0.0034669256,-0.006591165,0.000075,0.0032711721,-0.000330683,-0.006030499,0.0015374284,-0.003529088
2007-05-15,-0.03477162,0.0009931618,-0.013273015,-0.009876064,0.0069499192,-0.003240547,0.000075,0.0024250677,-0.014691744,-0.005336955,-0.00128351,0.0003632355
2007-05-16,0.031139671,-0.007369,-0.002515868,0.0037506473,-0.00124262,-0.003359239,0.000075,-0.007646032,-0.001436128,-0.00010634,0.0026338145,-0.003286935
2007-05-17,0.0256957695,0.0039336474,-0.000870564,0.0038431943,-0.000942411,-0.002393908,0.000075,0.0037382841,-0.002581254,0.0033378449,-0.00112858,0.0011685685
2007-05-18,0.0036110402,0.0092452702,-0.001373698,0.0006634226,-0.013086972,0.0089694151,0.000075,0.0136767443,-0.010525718,-0.005011176,-0.01991614,0.01601033
2007-05-21,0.0247785528,0.0060326413,0.0084094825,0.0056056384,-0.017170714,0.0057001405,0.000083,0.002487149,0.0067421995,0.0039316322,-0.010680944,0.0008443669
2007-05-22,0.0174650319,0.010775971,0.0062213028,-0.000236085,-0.01056991,0.0043588137,0.000083,0.0090238654,0.0070794858,0.0046264914,-0.010460265,0.0079898507
2007-05-23,0.0249073779,0.0084609765,0.003623178,0.0050771265,-0.0100824,0.0008348024,0.000083,0.0051058873,0.0036071339,0.0021864372,-0.008073503,0.0055460176
2007-05-24,-0.005594731,0.0049575457,0.0094880283,0.0165538365,-0.009417808,0.0055374351,0.000083,0.002663193,0.0103837174,0.011343865,-0.008026748,0.004585846
2007-05-25,0.0180547666,-0.001398741,-0.002545948,0.0082085367,-0.003056459,-0.00070044,0.000083,0.0063479638,-0.012784459,-0.005940334,-0.008215454,0.0112649709
2007-05-28,0.0249854563,-0.004059672,-0.003240313,-0.009492519,0.0073613439,-0.009196148,0.000083,-0.00377075,-0.000531954,-0.004507885,0.0067001844,-0.007057999
2007-05-29,0.0240213292,-0.011716823,-0.00126338,0.0033435907,0.0127040122,-0.009909716,0.000083,-0.007979708,0.0005938833,-0.001621257,0.0134002746,-0.008253358
2007-05-30,-0.079810948,-0.004487098,-0.009692295,0.0010613612,0.0059687206,-0.000607499,0.000083,0.0022949678,-0.006036588,0.0077782315,-0.007215506,0.0103832148
2007-05-31,-0.01850942,-0.054309801,-0.028086764,-0.020552812,0.0677341424,-0.034583928,0.000083,-0.038376901,-0.024166369,-0.006400713,0.052071378,-0.023636166
2007-06-01,-0.054589406,-0.034094605,-0.029173279,-0.025421834,0.0367523466,-0.016042365,0.000083,-0.023232605,-0.027908675,-0.001098439,0.0236822933,-0.00484042
2007-06-04,-0.085256251,-0.001698953,-0.011542162,-0.006994992,-0.000838779,0.0034420832,0.000083,0.000888543,-0.011067227,-0.001427741,-0.001981334,0.0048291465
2007-06-05,0.0238243563,-0.041815103,0.0027883559,0.0016419736,0.0441803504,-0.02422692,0.000083,-0.034942168,0.0049267222,-0.022743189,0.0467393757,-0.035944887
2007-06-06,0.0175795588,-0.003317333,-0.000793648,0.0155177629,0.0188201957,-0.009741284,0.000083,-0.004049739,0.0031199167,0.0069168476,0.0192866288,-0.016988378
2007-06-07,0.0443657558,0.0078011334,0.0059700971,0.0127583094,-0.010554589,0.0035435044,0.000083,0.0004804681,0.0077241098,0.0059329119,0.00194695,-0.004621658
2007-06-08,0.0164737762,0.0036399697,-0.002755,0.0066640735,-0.006836743,0.0029234321,0.000083,0.001965609,-0.002813405,0.0118309942,-0.005833474,0.0060284974
2007-06-11,0.0247420312,-0.005401461,-0.009798832,-0.003444408,0.0195599766,-0.001112286,0.000083,-0.008317403,-0.006108876,0.0043354282,0.0217112676,-0.010557352
2007-06-12,0.0308548331,-0.010560421,-9.373395E-6,-0.004227032,0.0208862035,-0.012008728,0.000083,-0.013046096,-0.0010073,-0.001131367,0.0253238239,-0.016086471
2007-06-13,0.0270201857,0.0195471793,0.0142996936,0.0036631514,-0.020948817,0.0122569111,0.000083,0.015893159,0.013306975,-0.002677977,-0.020302781,0.010341206
2007-06-14,-0.012273632,-0.002683586,-0.005054159,0.0050306723,0.0017650654,-0.002060368,0.000083,-0.000709439,-0.00614382,0.004324475,0.0040952787,-0.004665366
2007-06-15,0.001598208,-0.001720613,-0.002944099,0.0029836885,0.0056676438,-6.232632E-6,0.000083,-0.004266915,-0.004226122,0.000831007,0.0109967484,-0.010594404
2007-06-18,0.0291651231,0.00643012,0.0065562294,0.0070426825,-0.006754974,0.0080272143,0.000083,0.0045945368,0.0034644936,-0.000705984,-0.00311902,-0.000279762
2007-06-19,0.0136053857,0.0115398909,0.008586117,0.0084198945,-0.007475638,0.0124550279,0.000083,0.0066712066,0.0038869832,0.0018832928,-0.008549845,0.0074356667
2007-06-20,-0.024876554,0.0003586646,-0.000054847,0.0031595665,-0.000751079,0.0005001179,0.000083,0.0041511665,0.0016203507,0.0032010497,-0.001406498,0.0055800574
2007-06-21,0.0018095279,-0.014280929,-0.007647932,-0.005611845,0.0114273909,-0.01464779,0.000083,-0.008051294,-0.002883084,-0.007591394,0.0078027376,-0.00825748
2007-06-22,-0.049695926,-0.01048813,-0.021650696,0.0013841253,0.0232182655,-0.011504538,0.000083,-0.004321266,-0.015476681,0.0090963977,0.0126722257,-0.000163433
2007-06-25,-0.059424437,-0.016349355,-0.014281926,-0.007486182,0.0193789997,-0.011152856,0.000083,-0.00823036,-0.013663327,-0.002281667,0.0106123653,-0.002311553
2007-06-26,0.0176173257,-0.012110717,0.0061641338,-0.016395762,0.009899566,-0.009067441,0.000083,-0.016828238,0.0060024859,-0.022653695,0.023015064,-0.018406232
2007-06-27,0.0284230365,-0.001029253,-0.001752681,0.0114185888,0.0088300684,-0.005314507,0.000083,-0.001599199,0.0007787148,0.0086988961,0.0090305457,-0.005847385
2007-06-28,-0.057114409,-0.0119675,-0.011246925,-0.010396726,0.0204820979,-0.003713412,0.000083,-0.003544758,-0.012655366,0.0086946945,-0.000891891,0.0095872434
2007-06-29,-0.037839937,-0.019710688,-0.011303802,-0.006693329,0.027885703,-0.009158158,0.000083,-0.009168833,-0.008310907,-0.007275813,0.0149367832,-0.006831881
2007-07-02,0.0070629171,0.0189503512,0.0234257943,-0.036304289,-0.008678944,0.0094061647,0.000083,0.0150686328,0.0263951574,-0.043809743,-0.012481713,0.0007550454
2007-07-03,0.0193094283,-0.00708394,-0.002601155,0.0134905962,0.0121082377,-0.010821022,0.000083,-0.006397521,-0.001877418,0.0068735651,0.0161043387,-0.010707732
2007-07-04,-0.021874091,-0.006026969,-0.005694033,0.0099570729,0.0059596518,0.0002743773,0.000083,-0.005598529,-0.005588995,0.0101260108,0.0085542727,-0.001343803
2007-07-05,-0.064576517,0.0053497233,-0.007833883,-0.000962253,-0.009546176,0.0000478262,0.000083,0.0090184839,-0.009270295,-0.008171413,-0.008648684,0.0081469176
2007-07-06,0.0539017757,0.0095834649,0.01659267,-0.014015008,-0.010490479,0.0021418361,0.000083,0.0059586865,0.0191212693,-0.017837251,-0.00547805,-0.001578145
2007-07-09,0.0310768733,0.0046634047,0.0021171959,0.006231588,-0.004598732,0.0020016871,0.000083,0.0036861972,0.002403812,0.0022302029,-0.001563411,0.0027479767
2007-07-10,-0.024967381,-0.001579481,-0.010663069,0.0100387929,0.0035299258,-0.003347892,0.000083,0.0002591082,-0.009451293,0.0076407646,0.0005717618,0.001612986
2007-07-11,0.0080550226,0.0088769844,0.0056843132,-0.004066626,-0.005314871,0.005154827,0.000083,0.0069029726,0.005775477,-0.007996443,-0.006699596,0.0059108124
2007-07-12,0.0047865383,0.0048295047,-0.002981335,-0.005109781,-0.002750738,-0.002330164,0.000083,0.0051930582,-0.000994223,-0.005372706,-0.004875857,0.0002260391
2007-07-13,0.0002918131,-0.004027358,-0.002063097,0.0064904702,0.0069829319,-0.004498456,0.000083,-0.002360306,-0.002243566,0.008298191,0.0063653213,-0.001915104
2007-07-16,-0.03257596,0.0031690985,-0.004473611,0.0017096773,0.0056725554,-0.008087688,0.000083,0.0038239558,-0.008523711,0.002260933,0.0047337853,-0.007462187
2007-07-17,0.0206170789,0.0025787559,-0.006502247,0.0003281024,0.0001540524,-0.006045843,0.000083,0.0040137668,-0.001467742,-0.006847359,-0.005191023,-0.002055879
2007-07-18,0.0038264058,-0.00232152,-0.006539774,0.0037740914,0.0037634204,-0.002190795,0.000083,0.0002588909,-0.005142032,-0.001157309,-0.000618252,-0.001071995
2007-07-19,0.0027766,0.0089549826,-0.002777578,-0.012281508,-0.010407738,0.011878344,0.000083,0.0064812493,-0.003827188,-0.00876952,-0.009630141,0.0077776403
2007-07-20,0.039338216,-0.003467163,-0.002052131,0.0110280492,-0.004613603,-0.005669801,0.000083,-0.00313305,0.0023408956,0.0058809138,0.0030820317,-0.003076965
2007-07-23,0.052519423,-0.000677824,0.0162945988,-0.000275444,0.0011408298,0.0024898379,0.00009,-0.000432582,0.0154600479,0.0004436892,0.0010571839,0.0000669197
2007-07-24,0.0010479014,0.0038639467,-0.001605624,0.0082843893,-0.001247693,0.0010747883,0.00009,0.0026222462,-0.000503559,0.0073301173,-0.001690511,0.00027775
2007-07-25,0.023823852,0.0050520774,0.0166189377,-0.006751445,-0.007650031,0.00908654,0.00009,0.00286768,0.0133585757,-0.006141983,-0.005915888,0.0041705803
2007-07-26,0.0179526654,0.005014409,0.0024245106,-0.003793069,-0.01182867,0.0077131624,0.00009,0.003725077,0.0028130891,-0.00191561,-0.010114515,0.0074979033
2007-07-27,0.0126526824,0.0144974764,0.0053305301,-0.00340493,-0.013057893,0.0114928879,0.00009,0.0113840065,0.0014651565,-0.002803867,-0.011489134,0.0076777668
2007-07-30,0.0255402542,-0.003038454,-0.001986669,0.0022217144,0.0110904142,-0.002903572,0.00009,0.0003282978,-0.000621236,-0.001836856,0.0038994241,-0.00341389
2007-07-31,0.0133451902,0.0024077435,-0.001409675,-0.002562801,0.0002599728,0.0040994911,0.00009,0.0015337676,0.0006019454,-0.000726674,0.0006687024,0.0030443416
2007-08-01,-0.046686447,-0.008214945,-0.011053176,0.0174110726,0.019411888,-0.015195845,0.00009,-0.000881009,-0.010866965,0.0127793334,0.0094424978,-0.003490153
2007-08-02,0.0374408739,0.0038634423,-0.001139806,0.0142036207,0.0077775651,-0.00673426,0.00009,0.0016267726,0.0028805673,0.0068195162,0.0046709416,-0.002743839
2007-08-03,0.0223958173,-0.008535234,-0.014166063,0.0178644747,0.0146053023,-0.014371022,0.00009,-0.003987037,-0.010172935,0.009996114,0.0083634441,-0.005373199
2007-08-06,0.0245352823,-0.006472362,0.0083828415,-0.000250396,0.0056647841,-0.007703106,0.00009,-0.004373246,0.0099294749,-0.001771655,0.0029400822,-0.009651533
2007-08-07,0.0024554358,-0.009507095,-0.006654584,0.0047117131,0.0052188701,-0.009195836,0.00009,-0.00505921,-0.007315906,-0.000730655,0.0037538431,-0.00671074
2007-08-08,-0.018022279,0.002028776,0.0013404467,-0.009240691,-0.009623262,0.0070732832,0.00009,0.002210496,-0.000332831,-0.006643992,-0.011964964,0.0054433083
2007-08-09,0.0160611998,-0.006146835,-0.004770774,0.0074519873,0.0103827443,-0.006785658,0.00009,-0.000843053,-0.002631855,0.0003644964,0.0011916021,0.0036225393
2007-08-10,-0.016960363,-0.009333385,0.0056880251,-0.006114999,0.0017635514,-0.001441822,0.00009,-0.007209817,-0.000627491,-0.000329773,-0.003805677,-0.002977048
2007-08-13,-0.00335682,-0.002858344,0.0104652002,-0.02121789,-0.003056857,0.0072679802,0.00009,-0.000265233,0.0081927458,-0.01739289,-0.005802506,0.0049969346
2007-08-14,0.0186508802,0.010798155,0.004663837,0.002134898,-0.009129634,0.0107257484,0.00009,0.0062366332,0.0029293376,0.0006886292,-0.007023117,0.0084389743
2007-08-15,-0.002070286,-0.000447919,-0.008124877,0.0057837889,0.0064410578,0.0005876368,0.00009,0.0018982609,-0.008292223,0.0025017362,0.0041785552,0.0048289592
2007-08-16,-0.005880332,0.017664272,0.0074739614,-0.018136594,-0.024803577,0.0187606441,0.00009,0.0094967843,0.0068176051,-0.015327346,-0.016557043,0.0105306215
2007-08-17,-0.013984183,0.0093703297,0.0051357932,-0.00855259,-0.011337733,0.0099349742,0.00009,0.0072358959,0.0034753223,-0.00637424,-0.007520246,0.0048049627
2007-08-20,0.0483986572,-0.014491156,0.0026703472,0.015273039,0.0180205472,-0.01321159,0.00009,-0.008578075,0.00451021,0.0086285999,0.0126211519,-0.008771183
2007-08-21,0.0132560599,-0.005434198,-0.004697226,0.0050342103,0.0059505608,-0.00688386,0.00009,-0.004611445,-0.002786016,0.0039585041,0.0053316114,-0.006179945
2007-08-22,0.0157374665,-0.00087443,-0.006241589,0.0046953769,-0.000434427,-0.008668119,0.000097,0.0011562526,-0.002668189,-0.00185748,-0.000069249,-0.002879432
2007-08-23,0.0141361681,-0.004025781,-0.003515302,0.0038729464,-0.000976059,-0.001606865,0.000097,-0.00310906,-0.000996399,-0.000162384,0.0000438889,0.0016637511
2007-08-24,0.0092941483,-0.003335807,-0.000951447,0.0032533576,0.0032693199,-0.00230073,0.000097,0.0006442176,-0.002791142,0.0020971404,0.0005863769,0.0004991888
2007-08-27,-0.000065801,-0.002903752,-0.000093999,-0.004234934,0.0150034686,-0.004126565,0.000097,0.0012477185,-0.002282278,-0.009851592,0.0078294295,-0.001001171
2007-08-28,0.0002460153,-0.002370805,0.0084442939,0.0013626448,0.0068457756,0.0018436755,0.000097,-0.002824328,0.0054677903,-0.00087181,0.0049782513,-0.002714729
2007-08-29,-0.013476469,0.0034026401,0.0063765104,-0.006550716,-0.017311574,0.0065353529,0.000097,-0.000170075,0.0050470525,-0.000459155,-0.007026465,0.0038730894
2007-08-30,0.0225057865,0.0144363469,0.011873896,-0.019197817,-0.025278406,0.0207149436,0.000097,0.0070472973,0.0109286415,-0.013470275,-0.015120396,0.0104333486
2007-08-31,0.0142791942,-0.001377903,0.0008998499,0.0039502379,-0.004201881,0.0009174848,0.000097,0.0023060605,0.0012000617,0.0012924423,-0.004988924,0.004799635
2007-09-03,0.0266694291,-0.003141674,0.012557893,0.0022013675,0.0056400907,0.0005481206,0.000097,-0.001430148,0.0107135831,-0.001659858,0.0012075706,0.0010295306
2007-09-04,-0.005425797,-0.003057286,-0.009026865,-0.000348877,0.0036282127,-0.001701715,0.000097,-0.002446714,-0.010590319,-0.001263061,0.0015176897,-0.001716188
2007-09-05,0.0049979436,0.0031794037,0.0067355366,-0.002664671,0.0020758569,0.0058366101,0.000097,0.0031151261,0.0027988313,-0.002404775,0.0021853788,0.0040968438
2007-09-06,0.0096716483,0.0019180182,0.0053606531,0.0034997281,-0.004903399,0.0064376131,0.000097,0.0006851256,0.0034673786,0.0039712354,-0.003760973,0.0022923064
2007-09-07,-0.023160496,0.0023401589,0.0032313571,0.0075790902,-0.011523692,-0.004782833,0.000097,0.0016576324,-0.000956808,0.0052486676,-0.004429969,-0.00162299
2007-09-10,0.0176743619,0.0094095056,0.0029799491,-0.008295624,-0.007555951,0.0045026702,0.000097,0.0064791584,0.0029596517,-0.012059578,-0.006718631,0.0030434106
2007-09-11,-0.055621825,-0.008430172,-0.011404684,0.0087865874,0.0126223341,-0.006623611,0.000097,-0.001119896,-0.012043739,0.0066623374,0.0056667233,0.0035593715
2007-09-12,0.0152260136,-0.011550419,0.0031448616,0.0097752917,0.0129986109,-0.00993256,0.000097,-0.009487623,0.0039513528,0.0056167409,0.0150448351,-0.008432839
2007-09-13,0.0239124913,-0.008590802,0.0077913969,0.01904332,0.0104978503,-0.004782123,0.000097,-0.004087705,0.0050764604,0.0121782921,0.0058118171,0.000450527
2007-09-14,0.0152649638,0.0047779501,0.0052485986,-0.001343182,0.006372107,0.0025506358,0.000097,0.0052765535,0.002092676,-0.006500739,0.0000126616,0.0029444773
2007-09-17,0.022936328,-0.001955038,0.0187792342,-0.003838178,0.0048528321,0.0027826873,0.000104,-0.000559942,0.0132738946,-0.005541981,-0.000089388,-0.00137061
2007-09-18,0.0014481942,0.0073569612,0.0104066202,-0.005472138,-0.010019093,0.0081720331,0.000104,0.0026016835,0.0095377353,0.0002923501,-0.00382002,0.0004691727
2007-09-19,-0.013295433,0.0012198008,-0.00060661,0.0002675764,0.0012205128,0.0048411674,0.000104,0.0016486284,0.0000978593,0.0018903588,-0.003295707,0.0021172796
2007-09-20,0.0127841686,-0.000555175,0.0076838297,0.002524773,0.0033681783,-0.001888311,0.000104,0.0009940658,0.0070708634,0.000528545,0.0000253871,0.0010567832
2007-09-21,-0.007403797,-0.001596244,-0.004991918,-0.000487692,0.0145651532,-0.003538184,0.000104,-0.000511261,-0.004862142,-0.000076696,0.0096626107,-0.002607272
